"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
140169,133166,199852,92127.5,85793.8,154685,75360.3,23.5872
131043,125619,197404,93234.9,89588.5,155008,83330.9,23.5886
81102.7,83907.9,165398,55214.5,62581.4,137212,29916,23.5916
94903.4,95745.8,180983,63760.6,66048.7,138139,36297.6,23.5951
150412,137102,209901,103800,92643.1,163172,70684,23.6041
113358,114377,187628,79400.6,81011.6,145856,78462.9,23.6042
120036,121627,190011,86732.5,85859.7,152296,34671.6,23.6141
113732,116513,192642,66956.2,65927.1,142267,38502.7,23.6194
68650.7,74162.8,156144,34592.9,38369.3,121957,21420.4,23.629
102965,106076,181794,78941.4,82482.8,144192,40820.2,23.6372
142982,128869,205157,115468,109091,159240,58757.7,23.6395
83993.2,91895.1,172514,43172.6,48738.3,129032,23275.7,23.6487
130920,128042,199517,89871.8,85890.3,153159,54666.9,23.6518
79952.4,86967.3,158804,75923.5,78280.1,144177,31842.8,23.6587
124549,122411,196247,85163.4,82935.1,151212,86715.2,23.6839
94360.5,93052.4,175453,60131.5,61950.9,141614,47349,23.6884
128727,129947,198436,70296.5,71787,144916,64596.2,23.727
87831.2,93343.2,172187,58147.9,62020.2,141258,37959.5,23.7291
115235,119876,183046,73401.9,76554.7,146142,42118.5,23.7493
117553,113524,196602,78727.5,74486.7,150409,86346.7,23.7638
95594.9,97454.2,175466,65761.1,65750.5,144891,31070.3,23.7639
77298.4,85082.7,170025,56580.1,60592,134202,25892.4,23.7685
74823.4,82954.6,155057,56029.4,60584.6,137444,25963,23.7785
75771.3,79844.1,161462,55945.5,60093.8,138052,17104.1,23.786
70520.7,75652.9,152806,92952.2,104264,144892,45954.1,23.7971
75148.7,76368.3,163083,60986.5,65922.3,136085,19498.9,23.7972
92234.8,99442.5,170601,65102.2,70625.4,138980,43699.2,23.799
85034.9,93840.8,162546,47304.1,52203,134052,27888.6,23.8016
96321.8,101035,176010,64808.4,66774.1,138768,36681.5,23.8037
109134,109598,186297,81157.2,80568.7,147513,76817.5,23.8072
98696.5,100460,182786,73550.7,77405.5,144649,43005.1,23.8096
141550,134489,203003,118163,108999,160146,119066,23.813
72679.6,81270.8,160188,60952.7,69226.6,134881,24579.9,23.824
124358,116355,190112,126909,113250,161992,58552.7,23.8415
110094,110751,186250,69877.1,71313.5,140670,53244.9,23.8428
99902.6,104376,181988,74199.5,77288.6,146294,33044.9,23.8446
110362,111187,184408,79209.4,75059.4,149638,63669.1,23.8561
93363.3,97114.6,183764,60037.7,63308.5,141442,44686.8,23.8579
83128.4,92018.2,171989,56974.5,62624.3,134576,38919.5,23.8656
86264.6,93420.8,165627,60270.9,63293.6,139409,27365,23.866
75152.2,83656.6,169261,57427.6,67036.8,134604,19681,23.8886
112246,112820,192151,56596.2,58095.8,136032,75564.5,23.8961
86928.2,91696.4,175640,47860.8,54004.3,129659,31136.8,23.8962
92675.7,93922.4,178839,70082,73517.7,138292,57026,23.9159
89252.9,94634.7,178773,60809.3,67883.8,136485,26226.6,23.9162
84579.9,90628.6,165184,60768.6,64229.7,138880,44047.6,23.9271
90727.5,96910.8,165414,67307.2,72863.1,138735,69268,23.9392
139702,128995,202615,125366,111937,162681,142264,23.9414
107957,110975,192348,72182.6,80116.2,142305,36403.2,23.9458
77704.7,85437.1,158144,65902.2,72421,138634,18606,23.9493
100804,99776.9,187234,87089.8,88286,147810,122725,23.9645
148729,137248,210794,113519,99767.1,162407,85794.7,23.9793
114244,111613,180189,80543.7,80283.8,148544,62306.4,23.981
75457.9,82890.9,160440,49680.9,53059.7,138708,31934.9,23.9944
65843,72820.2,155837,51839.4,60413.4,133707,19459.4,24.0042
99026,104938,184182,68405.9,73459.6,139293,57384.7,24.0115
66729.5,73421.9,152061,45466,52962.6,128309,18837.9,24.0128
72618.7,81815.2,155852,70011.8,82135.3,139301,52416.4,24.018
101426,107833,183330,60444.5,61675.5,143977,57261.6,24.0234
115554,114995,189120,108956,102124,157148,65942.7,24.0364
94610.2,96755.9,171659,86143.3,85636.4,151628,74634.5,24.0462
94806.4,99744.9,175367,60411.1,66149.4,139013,35799.7,24.052
78329.4,79129.6,162055,72345.3,80811.9,141865,20856.4,24.0644
81510.8,89141.1,172024,53706.4,58583.7,136073,30341.2,24.0646
111468,110075,192779,62703.7,62875.9,145124,60759.4,24.0785
85551,86593.7,163280,57433.6,57844.8,141825,35613.3,24.0844
94788.7,102221,172007,71528.7,76938.3,140702,32619.7,24.0853
73634.3,79835.7,154413,39627.1,42127.6,130385,20198,24.1009
81134,87252.7,169713,61185.1,65836.5,141790,26952.3,24.1182
102466,103441,183414,105747,108087,153091,59127.5,24.13
73817.2,83435.4,167913,39064.4,45103.3,122625,19081.9,24.1312
133676,128812,193963,104189,103760,155509,64348.6,24.136
83895.5,88152.7,177407,80155.7,81648.8,146643,38675.6,24.1454
68067.4,76558.7,160307,53672.8,66326.4,132080,29273.5,24.1497
116181,117492,189674,84160.1,85994.9,148501,88151.9,24.1505
89427.4,94324,172863,82242.4,95388.2,145261,24609,24.1709
105637,110558,179364,64407.8,66478.6,142313,44596.8,24.1746
145749,139750,207914,101261,91239.7,157971,102885,24.1754
88509.2,95417,172642,68965.4,74330.1,143825,47026,24.1793
106451,109894,187318,65506.2,66002.3,141463,47357.9,24.1824
87283,94720.1,167812,44568.1,48316,127345,26938.7,24.1843
80310.6,83876.4,170346,56181.7,57266.4,141447,39013.6,24.1875
97099.7,99403.5,178737,66484.7,70819.3,139487,62599.1,24.1916
142475,135526,206163,76900.5,71437.6,152479,58723.1,24.1948
119027,120173,189937,84416.9,86833.5,149745,60597.7,24.2032
68929.8,78361.5,151750,45232.9,51957.5,131954,20593,24.2056
115817,119031,186066,90198.9,94358.6,149126,86761.6,24.2132
73986.6,80483.9,163070,48046.4,51692.3,130779,39664.2,24.2186
120354,122858,191331,75664.4,76746,148079,104044,24.2335
89330.2,94913.8,172183,46198.4,49597.5,134280,29374.1,24.2392
126396,122173,193788,83688.9,80526.7,149671,109761,24.2404
92715.6,100327,178983,50484.9,55096.6,135657,24888.2,24.2497
90553.9,99056.2,171409,70521.9,73903,144815,23708.8,24.2516
108269,110199,192737,71837.8,74597.1,144755,47102,24.256
150808,140170,210989,108285,105123,156054,110643,24.2587
85472.5,93376,168792,63935.9,67534,141284,28576.1,24.2609
69971.4,77707.8,160473,52149.2,59025.9,136560,20447.8,24.2731
126671,122142,197697,69174.2,61746.2,151274,51649.6,24.2744
76340.1,83329.2,164327,67775.7,71447.7,141586,23932.4,24.2775
87065.1,91441.3,175051,57681.9,61130.9,137657,11296.1,24.299
133773,126244,200214,101139,100369,151675,109777,24.3102
78741.6,85392.8,164451,58596.8,62592.6,140591,52452.3,24.3197
126933,124196,195505,99556.6,93792.4,157150,92051.5,24.331
137863,136965,199509,97892.1,96141.8,152585,79814.6,24.3388
80471.5,84487.9,160640,48865.3,52425.4,132082,39930.3,24.3457
102857,106682,183600,64040.9,69410.6,140661,65269.7,24.3514
89979.1,100087,176571,46611.3,52260,130898,54010.3,24.3597
104008,110877,186666,66683.7,69725.1,141752,49439.6,24.3756
70427.5,74700.7,162403,61729.3,71821.8,135014,18590.1,24.3803
94967.2,101564,181550,44565.3,49071.3,133791,21251.3,24.3903
84269.5,87434.4,165561,50438.4,53345.5,134725,33399.4,24.4082
78509.2,84533,165133,38874.7,43115.1,120259,32904.6,24.4113
89936.5,99052.5,165874,44630.7,50155.8,124396,34086.9,24.4172
92700.3,99482.3,173294,54171.7,56809.7,135267,34792.3,24.433
69943.1,78574,165349,43763.8,49842,127081,12226.2,24.4492
110126,109162,182469,69361.4,70907.6,142018,68612.8,24.4524
103498,106558,177187,72749.5,75560.6,146670,49118.6,24.467
88872.8,94096.4,165022,54300.9,57704,136252,45846.3,24.4693
124563,119483,194205,101004,94723.1,158089,44188,24.485
119077,122933,193517,78015.7,77941.9,148055,50535.7,24.5031
111111,114484,190066,62571.3,63216.5,141692,31281,24.505
94039.7,103139,178575,59439.4,64130.9,137825,45170.4,24.5051
80238.5,83785.7,168951,53075.2,57010.9,131813,40756.4,24.5062
102954,108022,180736,78183.1,82012,142183,48192.2,24.512
70447.7,74639.6,151727,81621.5,90646.5,144448,14144.9,24.526
98074.5,102207,176111,57212.1,58121.3,138771,45045.5,24.5272
84312,90807.6,176251,57177.1,60447.6,139085,26309.5,24.5289
95335.4,99919.6,183008,58119.6,63691.2,138587,51725.7,24.5382
104575,108238,186272,79524.4,79497.4,147972,61654,24.5448
97380.2,99269.1,182329,61092.6,62122.1,137622,33495.7,24.5474
114624,113970,194761,73085,75679,145564,79045.6,24.5513
84389.8,90641,169236,45388.8,47956,133856,23768.5,24.5525
107817,105837,189823,84442.3,83856.7,148802,47558.8,24.5629
73013.2,75160.8,159719,61732.3,66910.6,141413,18430,24.5636
103402,108461,183800,76056.2,77367.1,145786,30314,24.5705
118664,122032,192312,85421.8,85569.3,151259,57381.9,24.5779
119075,117463,193686,89851.4,87159.6,152566,84108.8,24.5856
102073,100158,179282,112207,117496,153031,107794,24.5896
159253,141159,210830,127824,111472,168442,65191.5,24.5984
119693,115966,189195,94678.8,90496,155825,31764.1,24.6004
108294,112731,181810,57637.4,60298.2,139067,47530.1,24.6023
85873.1,91321.9,169207,61463.3,61447.8,144764,21072.6,24.6115
112712,98977.7,186738,63816.4,59967,143697,63430.1,24.6148
104587,105790,182122,87105.8,87150.8,150539,65108.6,24.6184
86396.9,92818.1,169616,52479.9,58289.9,134522,43765.4,24.6228
101078,109756,184349,69837.9,73170.1,141994,33503.5,24.6365
71688.7,79086.6,154818,40226.9,45386.3,123539,23303.5,24.6366
119261,118748,194430,61758.7,61855.6,141751,111418,24.643
110533,110463,189982,62816.7,61814.4,145033,36604.6,24.6496
143764,138744,205822,100593,88017.3,160518,73151.5,24.6597
110277,106143,192097,84637.2,80932.8,152714,69809.9,24.6908
85081.8,90027.5,165331,67587.2,70171.5,144545,34808.7,24.6921
81712.3,85962.6,161859,49655.9,52799.6,136559,35358.1,24.6939
89460.1,93441.1,173809,52326.3,53956.6,135931,53386.1,24.7027
82804,88659.9,172291,96138.9,100412,149510,25069.6,24.7177
142124,131358,202530,97606.1,92241.7,152224,94367.4,24.7299
131349,133900,197313,71048.2,66946.8,147523,90290,24.7326
105540,110394,186489,75919.3,79499.7,144345,61846.3,24.7405
121145,117524,193948,82972.9,77301.5,151766,54176.8,24.7436
108817,108893,189033,70099.5,68200.5,142107,66202.1,24.7461
76564.9,85880.4,165527,42532.3,49518.1,121877,22604,24.7491
75196.5,79334.2,164856,74004.3,79232.3,137410,39585.8,24.7569
113860,112029,192169,105349,108677,154681,84919.9,24.7641
71165.2,78154.1,155777,59681,66652.9,139005,26597.8,24.7661
115587,116116,192213,84689,82833.5,151117,41796,24.7682
91513.5,95935.9,172949,77597.2,89526.6,138924,49381.4,24.7745
112371,115367,181409,85814.7,87952.4,148712,67427.9,24.7932
110821,106866,188731,84425.6,74489.4,155319,42571.8,24.8101
158509,144183,212746,103178,95263.3,159177,102361,24.814
84870.1,92902.4,169140,60737.3,64884.2,142400,29794.2,24.8165
87224.8,93674.6,168675,51126,55201.1,134880,29998.6,24.8184
119170,123157,189828,80904.1,84337.5,146616,56388.1,24.8219
76112.9,83452.7,159338,70513.1,76025.9,140423,46207,24.8234
96750.4,95461.1,180045,68558.5,70603.8,145459,56821.8,24.8267
116563,112642,187600,108261,102420,162980,67603.3,24.8276
121435,117521,193386,99462.4,99673.3,153022,105350,24.8283
84397.8,91591.4,174591,59899.1,63917.5,138777,27623.9,24.8354
68641.7,75900.4,150921,41417.6,45009.2,130819,19259.2,24.8495
126083,123489,193468,85376.2,81796.6,153566,69964.8,24.868
85706.7,93533,170102,49950.7,56028.3,132739,56744,24.8707
139890,134846,199542,96276.5,95134.3,152053,114813,24.8728
116943,120381,189062,72471.6,72115.9,146474,57588.8,24.8805
138320,132992,205695,121971,118214,159654,139246,24.895
105051,111563,176172,63304.6,64499.3,144363,24911.9,24.8981
96317.8,101745,179145,62065,69152.5,137446,64905.7,24.8986
141281,138839,204918,115950,109982,157393,127816,24.8997
118420,119465,193480,96422,100926,150893,73564.9,24.9166
120119,123687,193571,60113.6,62676.5,137737,52866.8,24.9228
122119,124096,192830,89573.1,86247.7,152884,54954.3,24.9356
93140.8,97459.2,179864,70528.8,75506.1,137398,50282.5,24.9595
114100,114062,183468,94408,95746.2,151676,39980.5,24.9613
87897,94283.2,168690,45041.6,48400.2,126859,31335.2,24.962
96888.3,104267,182699,61767.8,64684.4,141133,27112.6,24.9665
109316,98216.5,187499,120272,119751,155583,133941,24.9703
66457.7,73710.2,154563,52019,58767.1,134019,15097.7,24.9826
110812,113912,188851,79212,81664.1,145644,79490.5,24.9862
103589,102795,175756,88906.5,83959.9,151812,50505.8,25.0028
83635.1,91814.9,168884,45944.5,48691.3,127635,35721.5,25.0068
71730.1,78094.3,158970,53735,60525.9,136945,35023.9,25.0084
76653.8,85525.1,162356,50103.5,57457,131797,32680.7,25.0184
81304.9,81318,167994,57556.3,58501.1,144459,36712.7,25.038
86413.4,88810,173579,76423.8,85222.9,144589,109454,25.0387
106738,109626,176174,76147.9,77513,145970,71434,25.0423
71085.3,75528.2,162870,50110.8,54952.7,135845,46258.6,25.0501
97922.3,95004.6,179211,69649.1,70098.1,148309,34716.1,25.0501
95478.1,100727,173317,77852.5,81511.6,145043,56135.2,25.0531
70472.1,79337.9,154981,49623.8,56578.3,134604,26333.9,25.0593
97537.2,94944.1,181691,84174.7,83707.9,151145,35257.4,25.0619
117677,120473,189185,85291.4,84645.1,148240,44110.9,25.0682
86497.8,89914.2,168453,55254,55688.3,134895,45938.6,25.0688
102070,102724,184875,82726.5,83987.4,148231,80969.8,25.0736
113388,117717,192776,79903.1,79178.5,148078,72107.9,25.0868
85163.9,95086.4,170830,50437.6,56720,128912,26545.2,25.095
87138.4,91831.7,169317,52535.2,58385,131969,36922.8,25.1027
110752,107419,183739,84218.6,85290.4,148556,110639,25.1184
71217.1,78622.9,155294,41827.7,49771.3,128856,16807.7,25.119
120117,119085,190654,70259.6,67235.9,147360,55492.7,25.1214
135374,132445,194361,105027,98601.3,155868,97041.1,25.1278
102420,106214,176628,68775,69530.8,146588,45956.3,25.1364
118383,118286,192407,98412.5,93249.3,155683,52656.3,25.1385
112979,113847,190007,72862.1,74954.6,141338,83856.7,25.1409
83947.7,89893.4,167690,51301.9,55269.7,135469,48328.3,25.1417
79069.7,84766.7,162281,38082,41069.3,124308,42225.3,25.1419
94751.3,99985.4,181693,58524.5,64532.9,134780,45050.9,25.1423
75249.8,79356.4,169122,50928.6,53903.5,133996,33823,25.1434
93215.6,93402.2,175481,59481.3,63070.7,135632,39377.3,25.1527
93765.1,93979.4,173259,64896.6,68055.5,141673,39256.1,25.1544
118474,119546,190448,89613.1,84636.3,152567,81577.3,25.1676
96789.9,103218,181206,60511.4,65274,141483,42339.3,25.171
78730.9,87155.6,169865,48474.9,54105.1,131130,26889,25.1749
88162.3,94920.8,168967,62205,63219.2,137487,37134.7,25.1751
105757,105967,189146,94468.3,98234.2,149458,80354.9,25.1835
106421,107029,186400,61489.2,61545.2,137732,43526.3,25.1869
77627.2,83135.4,165060,48142.4,50774.9,135094,20206,25.212
75054,77661.9,163134,74492.7,82541.4,143062,22106.6,25.2277
79230.8,82921.4,166371,64206.8,68982.6,141706,31497,25.2318
133491,128408,201132,109870,109306,158495,52430.9,25.2343
100216,91356.9,185808,54149.9,56502.4,137872,34722.5,25.2366
110007,110500,185977,78417.4,75317.1,150814,48454.7,25.2383
124081,120281,192820,94603.8,88734.6,154962,41548.7,25.2422
111319,112574,182761,88714.8,89214.3,152386,100161,25.2435
100340,107739,179512,65178.3,70933.6,141373,96770.5,25.2486
89472.1,96991.5,175883,58926.2,60657.7,138529,32341.1,25.2489
105039,110367,183850,63120.3,64136.3,138897,65890.7,25.2522
115495,117683,190250,75983,76690.8,145495,101317,25.2542
96343.3,98171.6,179305,80274.1,82581.4,143646,57976.1,25.2557
101909,107917,186155,58948.7,62477.8,138587,51922.6,25.258
104184,111517,180065,59345.9,64424.2,134453,43947.2,25.2656
81215.6,88383.6,162416,70546.7,74263.6,144898,32015.6,25.2672
117620,118433,193070,82734.7,82002.8,149159,79913,25.27
116347,120723,188916,60658.7,63179.4,141400,43209.4,25.2745
87483.5,88595.1,168379,44052.2,47879.1,128940,30549.8,25.2837
131755,124725,202676,89303.8,83025.1,152450,124089,25.2918
142192,138054,202983,93757.4,90864.8,155143,115066,25.2958
122462,127729,192708,94796.1,90731.6,151697,32481.4,25.2994
115552,115113,190468,63729.9,63500.5,139699,73377.6,25.3019
106288,108282,188373,69960.6,70031.5,141050,75244.1,25.3082
118054,109439,199517,112921,109170,156451,49037.8,25.3306
86203,92352.8,175235,47665.2,54387.4,130581,25797.9,25.331
89586.4,94079.4,175764,66154.6,69817.9,138616,31722.3,25.3327
83425.8,86750.9,161170,61244.5,61436.2,142470,17736.2,25.3416
93489.7,97702.9,177383,48757.7,52041.2,128365,39899.2,25.3524
117028,118218,192796,101329,96578.1,158840,103591,25.362
76197.8,80597.6,155770,52787.2,55486.9,138789,39992.5,25.3672
119983,118830,186236,113884,109223,159025,60830,25.3687
154989,147887,202986,120599,108941,162087,102075,25.3778
75720,84016.9,162901,59217.6,66184.7,136455,24878,25.3863
115325,118818,189835,77471.8,77338.3,148113,44965.3,25.4041
111433,111892,191875,82103.5,85507.3,148192,71407.3,25.4156
75934,82609.5,162410,61714.5,65752.4,139222,25281,25.4221
82268.1,88199,168511,62138.9,68689.5,138121,26288.1,25.424
86639.7,78065.6,169084,113083,107943,156625,38725.6,25.4294
136147,128454,199418,103815,94690.7,162509,72785.5,25.4484
125883,121250,195276,102013,96487.7,156269,102244,25.4625
98999.3,106045,179670,53441.8,57270.9,136343,34452.4,25.4749
96048.2,101620,179974,61820.7,62842.9,136291,46788.8,25.4759
129932,121588,194108,103416,94717.1,159151,104871,25.4965
76418.7,84144.8,159708,53699.9,58938.8,138126,34051.1,25.5192
67190.1,74002.2,155650,88085.9,100686,144256,53324.7,25.5201
106663,109123,185741,85773,92679.7,148299,56887.1,25.5332
82021.5,83879.9,172335,67501.9,67781.5,144375,15172.1,25.5359
100291,98965.5,182109,73533.2,74117,146076,26967.9,25.5365
118593,107024,189090,121617,112594,158631,157760,25.5392
60764.7,62763.6,152628,53768.4,58525.7,135349,19639.3,25.5396
83645.5,89097,172945,62547.3,67342.2,138779,21691.7,25.5605
117709,114523,186333,94300.4,90001.9,152698,82555.4,25.5929
82503.2,89542.5,174313,61869.8,66129.8,138941,19583.4,25.5946
87627.1,94661.7,181348,53881.5,55804.1,136019,19654.2,25.6081
138848,129973,206254,96194.5,91913.8,156349,87525.5,25.6186
102260,106162,174849,85938.7,86817.9,151236,44584.1,25.6221
104405,108402,189031,89484.2,93015.7,149594,35596.6,25.6296
93698,99694.2,180066,74208,79071.8,143992,27669.4,25.6396
100983,104965,178342,57532.2,58037.2,142629,26900.8,25.6397
144410,131335,207841,125844,112539,162471,122587,25.6461
78020.9,84563.4,159912,47376.1,51544.5,127636,29313.3,25.6503
143470,136274,200095,100035,100699,155527,43510.4,25.6515
120850,116622,194011,107109,105373,154854,92354.3,25.6537
95763.5,95714.9,183006,94470.9,93131.1,154573,72447.1,25.6546
130123,127183,196591,100440,92857.9,155993,46723.3,25.6564
85041.4,93454.2,169775,50580,56080.7,133505,27376.9,25.6689
130937,125680,200554,76993.8,70608.1,148816,74582.1,25.6922
117814,121157,183115,107858,105417,152384,54136.5,25.7021
75999.8,84310.1,155905,43872.7,45762.9,131845,29883.7,25.725
110049,108386,190023,100083,99181.4,151922,54423.1,25.7282
60167.7,65206.2,150724,42581.7,50571,128515,22053.8,25.7301
121189,120384,190252,99789.6,101706,151139,94310.5,25.7697
92327.7,92004.3,181298,73793.8,74581,144480,39812.4,25.7839
80918.2,90891,159789,57014.8,60161,137521,20237.2,25.7923
106056,109173,193015,62514.7,67107.1,135731,62877.6,25.803
79134.3,84192.1,167074,48693.7,52800.9,133427,32382.7,25.8063
81070.4,88989.2,173040,45482.3,49609.6,128898,23455.7,25.8183
83606.5,86952.1,168153,58116,58808.1,139367,37141.6,25.8218
101235,108698,182743,53281,56748,134831,37092.1,25.8239
75918.5,81072,160770,42120.6,46927.6,125024,32475.8,25.8384
