"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
68146.6,76642.3,154402,33714.3,38646.9,116351,38979.8,76.8721
75144.1,73132.6,163121,78632,76166.9,148453,46598.7,76.8813
124814,119464,196100,86984.6,85845.4,145699,126999,76.8828
99164.5,100059,173091,72178.1,72373.4,149485,42040.6,76.8842
113259,112228,181962,81693.1,83067.6,144947,101364,76.8922
116449,112170,193181,90867.5,82066.6,156583,113858,76.894
107147,110504,177117,76849.1,81281.4,144480,86834,76.9011
89711.2,89412.7,175800,94457.8,97008.4,148510,72592.7,76.9083
97211.4,102454,176646,87842.7,98121.5,144067,44413.8,76.9201
80125.5,87921.6,157762,76415.1,84456.9,144076,57953,76.9388
68631.7,71777.3,155345,98285.2,109245,148249,52623.8,76.9434
69190.7,75920.5,154458,61995.8,68766.5,137644,90269.3,76.9522
109235,108787,189016,92338.2,95630.3,150737,61553.3,76.9829
70709.7,78451.6,156184,58913,68383.5,136407,22116,76.9868
87160.8,93081.4,176021,50929.2,58768.7,131536,61736.2,77.0073
80194.8,81923.6,165879,78975,76452.7,148829,73036.6,77.0077
69943.8,74754.9,158514,63588.7,72506.2,138596,27181.5,77.0152
91533.5,99807.9,174652,49580.3,55568.7,129304,58121.6,77.022
114746,114620,189238,79232.1,81053.6,148087,77508.3,77.0607
93672.4,97488.7,177239,80610.4,84539.5,144511,91260.1,77.074
112355,109396,190549,99867.9,94560.9,158627,91162.8,77.0829
138750,133780,196927,94718.1,88001.1,155444,108033,77.1032
79266,80441,171212,86598.9,97300.6,144619,64665.3,77.1793
95628.1,101838,183488,92873.2,98984.5,146219,69248,77.1851
108495,110146,193130,56779.2,62852.4,134987,68361.3,77.1851
109865,112938,183069,106596,113685,152955,83305.8,77.1986
75647.4,76325.8,160230,49686.9,55316.3,131551,62478.7,77.1994
86303.4,88521.5,178539,69448.1,75989.2,140714,18503.6,77.207
106301,107145,180248,82090.7,80448.9,151925,49008.9,77.2173
56416.5,62906,148346,45063.6,56759,126826,24685.3,77.2265
85303,90866.6,175709,56406.9,61150,138155,48183.4,77.2341
92269.8,93155.5,179427,109581,110206,153095,53135.6,77.2593
82599.4,88146.1,168131,59728.4,71742.7,135492,49243.7,77.2716
104055,105381,187450,106589,105727,153008,70988.9,77.2777
129795,125433,198341,94405.5,93565.9,155499,126312,77.3011
127830,124028,199571,111301,106511,156050,134730,77.3021
74442.6,82276.8,160238,94214,106589,145393,38898.7,77.3324
109458,109498,186688,80018,84344.2,148434,76377.4,77.3789
83831.1,86937.2,164580,81069.6,89873.1,145302,43878,77.4212
132182,126269,194146,107277,102689,159019,122138,77.4306
93855.3,93924.2,180033,90751.5,90904.8,152974,69438.4,77.4397
68682.9,70420.8,159732,57136.6,64319.9,138638,44168.7,77.4521
87291.1,89194.1,169251,69205.5,73699.9,145918,36213.7,77.4797
63940.2,71619.7,156580,49975.6,57975.8,131054,25936,77.4826
71168.1,76032,158942,82022.2,90678,145850,42182.8,77.5156
100725,101353,186052,60290.2,65351.6,137999,75784.5,77.5713
71920.8,79741.8,162174,54242.2,61840.5,134241,31611.1,77.582
104104,105612,181961,98186.1,96142.5,152613,63478.9,77.5897
95228.9,103567,180103,68227.3,74494.1,144644,40323,77.6075
87275,92181,174617,49605.1,53605.5,131021,63135.1,77.6275
91627.1,96206.7,176318,54147.3,58720.2,138033,65967.4,77.6568
114048,114241,190680,79298.5,75144.7,148401,114999,77.6849
87962.7,93812.3,169559,83739.9,90440.7,145607,34906.7,77.6881
86075.3,89264.5,172938,78554.4,80710.8,148980,33869.6,77.694
81615.5,83088.2,169221,84096.8,88216.6,149629,37250.6,77.7038
73486.7,80101.6,158953,62113.7,70926.8,136373,45184.1,77.8364
127666,115669,194025,111146,98543.5,161791,125759,77.8492
69276.9,73515.8,155946,74457.9,83256.3,143571,35115.7,77.8649
92968.1,98824.9,174693,75432.7,81845.9,143959,65024.8,77.8794
83712.8,91682,176332,72860.6,79484.2,143545,40317.6,77.9044
113573,106212,184122,87630.3,87796.5,147904,88180.3,77.9062
94961.2,102930,176124,53004.8,59849.2,131118,57208.7,77.9425
98270.7,100861,182181,100003,101295,152433,77128.1,77.9518
90320.1,95881.8,172798,96840.8,99646.3,151335,42033.5,77.9613
117069,117321,192942,103523,107761,152286,59931.1,77.9739
69979.4,76336.2,157894,79973.8,89711.5,141164,25079.5,77.9899
63895.2,72539.9,151874,40233.8,50251.1,121527,35318.8,78.0153
89955.3,96995.7,176854,62164.5,74390.5,134304,56601.1,78.106
79559.9,75761.4,163791,113800,118685,155229,73907.6,78.1407
69454.6,75986.9,155980,79395.6,91472.3,141411,43961.9,78.1974
86349.6,92332.1,174382,69958,81764.5,138887,51307.7,78.2397
134840,132712,200922,80081.9,80535.5,148964,106651,78.2439
103713,107711,182464,72307.3,78692.9,141958,68914.5,78.2589
83870.6,85461.1,172344,72082.3,76452,143688,30324.5,78.2807
76629.9,81384.1,157677,44303.5,49010.1,131313,59409.8,78.2819
89210.8,94688.4,168609,62336.5,65407.1,140294,49916.2,78.2856
106262,111314,182392,76865.6,78149.8,147266,88905.6,78.2904
87803.1,90783.4,168211,81615.2,83915.5,144915,99299,78.3016
104694,111892,180450,93415.4,98933.6,148044,51589.3,78.3171
88962.5,87433.5,177268,91493.3,96829.9,148787,54871.2,78.3267
108253,102351,186555,101669,102146,155106,54625.3,78.4068
113478,110716,193757,93336.7,96785,150676,59833.6,78.4466
107700,113870,189493,93404.5,94277.5,151970,64918.3,78.451
85570.2,94089.3,176772,73861.8,82381.2,141388,51585.5,78.4819
124509,119762,193994,96593.5,92806,154604,128853,78.4975
99376.6,106978,171413,79022.5,84556.3,145684,63841.8,78.5012
69494.1,74087.7,156070,62230.5,76759.1,136195,43946.1,78.5165
111847,117102,188823,84927.3,86278.8,147838,57461.7,78.5196
73299,83611.2,159460,46816.7,52834.9,131941,41021.6,78.5341
82746.4,86598.1,166042,83992.9,98519.8,141970,96607.3,78.5351
122202,126359,190433,105526,107208,153213,59321.7,78.5705
112225,107166,193376,93077,89685,151466,122203,78.6119
72815.3,81468.3,162513,48116.1,54554.9,131792,38843.4,78.6259
100322,104121,179341,78397.8,79942.2,145771,46710.7,78.6746
91628.3,90807.6,179785,83004.4,81514.3,152679,50297.7,78.7111
108474,110630,181619,76719,79272.9,145676,78840.8,78.7239
99117.2,104779,168857,76980,82211.7,145397,56621.5,78.7278
71892.7,72869.5,164923,91432.2,94143.4,149352,14606.6,78.7416
114383,116344,182166,117847,113425,159913,100055,78.7449
81559,85391.4,162044,60819.2,66310.7,140967,39732.6,78.7582
78559.2,77219.3,166791,99860.5,97682.3,153084,35865.2,78.7903
105184,105512,190264,75523.3,75856,149018,91929.6,78.7937
131596,123029,198671,125686,119322,159551,100100,78.795
75914.1,83302.8,158132,51688.5,56155.6,137796,45906.6,78.807
102201,102667,179485,106619,112548,152422,68304.5,78.819
82013.6,87679.7,163100,66629.2,73973.2,139053,52651.9,78.8284
105447,101291,184284,82253.7,88630.9,147992,86511.3,78.8628
76781.9,81869.9,158554,75416.3,85126.5,141946,45558.9,78.9258
102525,102211,183258,84374.4,86221.1,150237,55534.3,78.9295
83337.7,84348.5,162827,105108,109589,149496,81539.3,78.9316
111974,111821,188772,95875.1,96631.4,153581,64336.3,78.9418
73652.4,81774.6,158389,52595.8,60765.9,134149,32362.7,78.9833
111167,111025,186571,90269.7,86858.8,151653,118408,79.0377
104919,108098,183925,93603.5,103777,146536,90715.2,79.0479
105480,110713,183194,92603.3,94371.2,148915,104305,79.0529
88868.8,89502.1,178438,65732.3,69201.8,146024,59754.7,79.0559
87702.1,89455.4,168656,71895.2,73050.1,145944,43186,79.071
74212.8,76551.8,165000,65117.1,76263.7,134669,48737.7,79.1006
89276.1,93371.3,176095,80287.1,86563.3,144962,92258.6,79.1103
74601.4,74983.2,162825,90342.3,94308.5,152063,25029.6,79.126
76006.5,83423.2,162764,76751.5,86270.9,141447,54424.4,79.1269
116619,118484,193426,91632,89345.2,155076,65352,79.1601
132814,127369,200261,104126,98712.2,157652,84353.6,79.1834
102753,102163,186624,95752,98289.3,151563,54192.3,79.189
70910.7,77607.5,154709,51506.9,55122.6,137475,37520.8,79.2233
95762.5,100421,183361,71350.1,78004.4,142469,66437.5,79.2413
116260,111853,192131,90295.6,90798.7,149774,94415.5,79.3267
77568,82975.8,162097,48259.8,53919.4,134228,26951.3,79.3622
79898.1,86748.6,175024,58433.8,65108.8,134724,54552.5,79.3753
73170.9,75166.4,160257,78413.4,89769.6,141570,24342,79.3951
96095.3,101473,175726,59613,67349.7,136127,39266.7,79.4014
74803.7,76023.8,164889,59043.8,62716.3,141705,29324,79.4151
103060,104724,178966,67565.4,70704.4,144598,90519.1,79.444
100747,106974,183248,72297.2,75693.5,142099,59014.3,79.4441
76165.6,78705.5,163017,76659.5,80864.5,144328,41855.7,79.4599
117840,119044,186733,93878.8,95630.2,148601,137888,79.4605
114368,114355,189010,81407.5,79452.6,148660,77092.7,79.4825
82467.1,90022.5,175345,61220.2,65349.2,138267,59263,79.5
89207,92301.7,178210,81235.2,82516.9,145864,81181.3,79.5129
64208.3,71571,151188,62988.5,74021.4,135989,24930.8,79.5135
100628,107886,180246,70177.9,76759.2,140634,94241.8,79.5348
79069.5,84743.8,167593,93032.7,100507,149183,36859,79.5423
65599.1,64657.4,156252,83709.8,84212.3,150873,54676.7,79.5658
62885.3,70339.1,149036,41854.7,50216.6,128217,29552.4,79.5705
107859,110970,179854,85387.5,85432.9,150872,131979,79.6163
86387.4,89528.4,176669,52463.3,55723.8,134904,57169.1,79.6877
106839,109482,183380,74604.9,79197.8,141594,92657.2,79.6924
83117.7,90184.6,165305,64162.1,72972.3,138698,60820.8,79.6935
112600,103299,193662,87087.5,85442.8,151606,95236.1,79.6957
68417.1,75805.7,152623,63439.5,73999.4,138432,27066.8,79.7007
106276,103540,189037,74577.5,73939.6,144535,40476.6,79.7199
104629,103336,177150,73054.1,72388.6,147672,92087.6,79.7218
122541,130013,193958,89700.1,96445.7,147740,64839.5,79.7376
61162.2,67772.8,152021,47893.7,57013.3,129222,29706.9,79.7696
116545,119733,187559,81165.7,82220.2,148827,85672.6,79.7803
78802.8,86607.7,160136,44484.6,48134.6,127374,49081.6,79.7894
82440.5,89004.1,169619,59328,64666.2,138105,55789.2,79.7992
107993,111903,183622,76001.7,81151,145915,56822.3,79.8285
81468.4,84406.3,170178,94956.5,100596,148633,72267.7,79.8297
130852,117926,200875,115593,105057,164787,113654,79.8416
61191.4,65612.3,151007,47178.3,54777.1,131315,24565.9,79.844
115746,118346,188918,85832.4,88758.1,149163,77913.4,79.8459
137368,133555,201289,110208,109219,155180,162020,79.8579
108106,112420,184286,71216.1,70283.8,144791,48075.6,79.8592
98939.7,102837,174548,63784.8,68554.3,138378,88494,79.877
95160.2,94212.2,174250,69913.5,75340.1,139336,45619.1,79.8887
80367.1,85834.9,159719,68525,74111,142731,52751.8,79.9163
72883.6,77566,161275,52196.8,60004.5,132276,47786.9,79.919
91493.3,93779,179451,88438.7,95601.4,150815,55529.5,79.9401
80406.3,82880.3,165094,66866.6,76398.6,141241,42644,79.9459
116758,119110,186666,102089,99123,155770,61210.9,79.9464
70322.4,77345.3,169044,63813.7,73276.5,134586,42340.7,79.9521
77502.4,85798.1,162341,58741.3,68764.9,134137,49655,79.9804
65127.9,69417.6,154157,53565.2,59941.6,134356,46886.8,79.9821
112651,108081,191962,73157.7,72360.8,145978,59283.7,79.9903
108640,102812,185944,110683,104097,159891,69008.3,80.0029
126580,125377,191818,122149,117033,157410,133102,80.0109
117541,120480,190507,95547.9,98250.7,150282,65219.9,80.0117
84941.3,90622.8,179199,62938.4,68448.7,138822,70007.5,80.0187
89194.3,94572.4,167736,74789.6,86992.4,141650,48453.7,80.0206
85899.7,92889.5,165420,64449.8,71564.7,141281,36515.8,80.0357
136386,125214,203240,87993,83620.3,155474,106525,80.1048
85547,91612.5,175041,71627.1,79197.3,139024,41413.8,80.1062
130737,124592,198880,91522.2,87751.6,152621,59756.4,80.129
82039.2,89161.7,161692,89154.5,96428.6,146093,43268,80.1451
117865,119869,192470,101004,111438,151113,76203.7,80.1465
86901.2,95114.2,168608,63905.3,72285.3,136370,50614.9,80.1503
91605.2,86995.9,178421,80918.3,84679.5,148886,54258.6,80.1781
68170.1,74147.9,154637,63206.2,68059.2,139189,30474.1,80.1917
101018,104946,185889,71800.8,76514.5,145478,76771.4,80.1982
126897,128497,193580,99506.1,104180,147502,104406,80.2124
99938,95487.1,177830,63651.5,63478.1,144941,25954.2,80.2188
85928.5,93103.5,167977,63421.9,71584.8,136149,38792.4,80.2399
80136.1,86691.1,165189,44916.8,52656.7,124642,43611.7,80.2413
62951.8,70190.8,150731,63265.6,75529.2,134454,39743.7,80.2844
79457.4,80497.9,165560,83601.2,80913.3,151852,65717.4,80.2938
88797.1,93127.4,172308,68239.4,71280,144262,53428.8,80.3477
105169,109087,182879,120955,120897,157511,63049.4,80.3649
101566,102366,187444,86160,87213,148386,105948,80.3814
85081.4,92488.5,165292,56777.1,62836.9,139144,32172.8,80.4329
65242.8,73155.1,149309,54396.1,64686.2,134345,23126.2,80.472
90648.9,94158.2,171756,85686.9,95223,143114,55114.9,80.4813
72078.3,79815,162510,34886.3,42369.8,117059,34129.9,80.4829
100047,102577,179640,74502.2,76753.2,147885,58650.7,80.4888
71471.6,78326.4,151487,49791.1,55268.6,134583,43321.6,80.5283
100975,99635.9,183238,93226.5,90698,153413,81884.2,80.5393
85482.9,79841.1,172007,85982.8,80198.2,154434,73344.5,80.5527
89424.9,93375.2,179684,74646,76756.3,146347,51949.6,80.5765
104135,105514,185665,72615.8,73680.3,144978,77624.1,80.5797
127001,118989,196752,94131.5,87854,151947,145430,80.5798
113666,111926,189489,83788.1,81983,148983,100673,80.6129
106651,110179,179888,78459.7,81619.8,145069,95454,80.6257
105226,105055,188608,81828.4,83115.6,151916,49922.5,80.6503
96922.5,102683,182294,65499.5,70199.3,141916,51515.7,80.6759
59603.1,59784.5,147697,82762.4,85710.7,148536,23476.4,80.6767
83560.7,88619,174832,92231.4,101361,145514,57666.1,80.6889
88283.5,93014.9,168076,82226.7,88719.1,144573,49947.2,80.7292
90690.3,94555,182392,84936.7,90167.2,144742,58186,80.807
72060.5,79122.6,155748,46583.1,52577.2,129450,31761.3,80.8142
82844.4,84196.9,171793,70435.5,72889.7,146163,38190,80.8162
87240.5,89574.5,172425,69602.5,71027.5,145433,52417.1,80.8206
65542.4,69356,152292,89606.8,101659,144956,40492.5,80.8247
60523.1,69436.1,148680,54839.2,67196.7,135385,25021.4,80.8401
141548,134014,202150,110155,105897,157608,168277,80.8464
93412.8,91271.3,176727,91141.1,92994.2,152019,68822.3,80.8503
151152,140658,207039,109412,93932.7,164974,129713,80.8569
67201.7,72260.3,158874,91787.3,103637,146294,55423.2,80.9061
78144.7,81562.5,166155,90110.4,100462,144990,54125.6,80.9089
87050.4,91967.6,175974,52851,59524.4,130896,41509.6,80.9395
76028.6,82898.3,159378,45071.2,48538.1,131145,33906.9,81.0185
83325.2,91859.3,161898,73542.2,82968.4,140368,38938.5,81.0256
95948.6,97841.1,181511,91386.8,92540,151666,141811,81.0264
122008,120345,194326,102526,96824.6,158186,70838,81.0306
119181,115867,188477,120907,117427,157877,95295.6,81.0328
66683.3,71128.1,156031,42203.8,46772.9,134568,33630.2,81.106
113937,108340,192204,102129,103079,152636,126492,81.1133
73705.5,79454.6,158978,58691.5,67116.6,138199,62295.4,81.1349
88265,91470.7,173330,81784.7,84845.3,146144,101054,81.1492
108572,107319,189771,64818,66234.9,139112,97260.1,81.1663
81293.7,88412.1,160553,48094.4,53519.2,130463,85841,81.1718
110113,110973,187103,101253,108410,147513,59537.7,81.1725
93307.2,96004.4,184450,76201.6,81647.6,142246,71795.6,81.1885
71044.2,78924.1,155508,40239.7,46570.6,127784,18760,81.2012
119451,119679,184736,106647,104866,155708,95848.4,81.2042
134238,129964,200931,103917,96666.1,156874,132558,81.2257
70994.2,76874.7,159535,41736.6,46977,127109,28579.2,81.2262
78918.1,83220.7,160583,95121.6,102591,149300,59913.6,81.2282
89128,89162.2,177104,112011,111237,155085,64029.3,81.2318
98638.2,102819,172765,80165.1,85124.4,143197,94067.5,81.2507
100783,102991,174457,81105.3,83402,145138,106901,81.2763
110677,110353,186434,84264.4,85971,147978,54209.5,81.2804
77636.1,84666.7,163210,50956.6,56439.9,132073,40306.3,81.3499
115672,108604,198473,92105.7,88273.8,153791,82567.4,81.4337
67079.5,72363.3,155047,70850.4,73350.6,138957,51816.3,81.4521
105283,105409,189406,90483.3,94703.7,151739,78611.6,81.4812
104639,105392,182022,78943.8,82657.7,146058,60052.9,81.487
85192.7,80785.5,171813,84598.1,95987.6,142162,57649,81.4942
74729.6,82848.9,158560,49820,57303.3,132193,29376.4,81.4976
64668.7,68581.2,152722,78537.7,89550.5,140298,36211.2,81.5077
60379.8,63810.3,148467,60003.9,68531,139272,36124.6,81.5288
76736.9,83967.9,157233,46787.2,52633.3,132784,31270.3,81.5315
98514.3,101995,187701,72089.3,81213.4,141486,45215.3,81.5331
89055.1,94001.1,169934,82685.4,85707.5,148087,74236,81.5331
62419.6,70477.5,151784,39622.9,49511.7,124032,34380.1,81.5624
97688.7,98796.5,180025,81323.7,87127,146345,73099.3,81.5845
93783.6,98946.2,180411,68481,71338.3,142513,64751.5,81.6104
68935.1,68340.6,162567,83027.6,86859.5,148283,51154,81.616
84156.9,90692.2,176313,80013.4,85963.2,144500,32007.4,81.6352
67512.9,71097.1,158890,49314.5,53965.6,134199,33825.5,81.6517
72693.7,76939.5,168008,59483.5,70388.7,133478,52655.9,81.6775
119439,117691,188997,86682.8,85596.6,151582,72690.6,81.7003
95162.4,98001.2,177547,71141.7,77697.8,140406,77796.5,81.7035
68652.9,71520.7,159759,54802.9,58911.9,136469,50792.9,81.728
104065,102362,190058,103975,109331,148029,110555,81.7588
110258,113116,187362,93512,95865.7,150895,59932.1,81.7718
84078.1,89177,175976,54409.1,58020,138669,59478.1,81.7821
76283.1,85125.1,163560,42719.1,49765.3,128396,24391.6,81.785
83411,90015,162651,48720.5,53044.3,134123,52903.9,81.7943
92271.5,96069.4,168864,79127.7,83609.5,145742,62893.6,81.8511
129035,128903,193697,103283,97853.3,157585,65467.1,81.8663
80112.3,88223.2,166329,59531.9,64871.5,140848,54335.9,81.8847
73540.6,81168.8,162389,49960.7,59119.1,128933,29422.1,81.897
72493.1,81089.1,159407,52524.4,61337.1,134690,23276.4,81.8996
93048.7,95384.5,181326,84752.6,90184.9,147912,60860.3,81.9068
77012.3,81768.1,168958,53795.4,58810.6,134618,47578.2,81.91
94170.3,91987.3,174996,79001.1,76283.2,151632,68954.3,81.924
89756.6,93473.3,180418,75811.6,79977.6,143469,55732.6,81.9335
122116,119244,190025,80928.9,82482.9,147846,99118.9,81.9353
104328,107192,179457,89267.2,92283.6,151003,38073.8,81.9353
95333,100274,176765,94331.3,99388.4,147726,78589.8,81.9732
77184.6,78634.7,162989,54034.3,60266.5,135546,45963.6,81.9757
67191,67180.7,156228,94273.7,103489,150811,69377.7,82.0305
84224.6,86017.2,168670,61556.5,58696.2,146333,47606.9,82.0419
122864,121835,193227,110790,110636,152895,87405.5,82.0517
60908.5,69854.3,153603,41189,49032.2,127766,24735.9,82.0779
73842.8,80916.1,155907,46577.3,52838.3,128920,36408.9,82.098
113276,118179,188291,76806.6,80898.1,144250,97441.8,82.1356
81755.4,83309.8,167864,56794.5,60082.8,134369,11413.3,82.1496
105569,104033,189689,85322,81035.2,157597,69866.5,82.1622
65783.1,75426,150247,40346.7,45871.1,128729,30326.7,82.1726
85712,91678.8,172566,101948,117544,148125,25992.3,82.182
110535,94057.9,189932,96950,93143.4,158542,101834,82.184
101930,105875,186416,78217.2,83270.2,145791,81770.7,82.2164
79828.1,86353.6,169948,69210.8,80994.4,138065,40823.1,82.2243
115929,114925,189840,91925.5,86833.2,152375,122505,82.2253
139689,129954,204778,99458.4,96620.7,152660,101836,82.2302
113014,112372,182487,95732.7,96701.8,151297,72685.6,82.2322
88605.3,92600.7,174713,74027.5,76411.3,145642,57144.4,82.242
95013.2,93210.2,179836,112488,114420,155463,81385.5,82.2551
68599.3,75584.4,152823,72577.9,81678.5,142085,40278.4,82.2861
74474.3,79035.7,162946,85197.2,95373.4,145440,49657.6,82.2997
116791,111021,198463,100068,97473.9,155069,138021,82.3096
